Date,Direction,SMA,SMA,Bit.3,macd,signal,rsi
9/8/2021,0,46091.39063,46451.25977,508.9318192,-5.821104432,-3.470694618,0
9/9/2021,0,46391.42188,46241.40625,212.1541314,-3.627334495,-4.724219463,29.42147621
9/10/2021,0,44883.91016,45637.66602,1065.971759,-0.883487068,-2.255410781,16.59884468
9/11/2021,0,45201.45703,45042.68359,224.5395487,-1.313178078,-1.098332573,17.39927014
9/12/2021,0,46063.26953,45632.36328,609.3934629,-0.005809941,-0.659494009,100
9/13/2021,0,44963.07422,45513.17187,777.9555657,0.519555891,0.256872975,43.92502898
9/14/2021,0,47092.49219,46027.7832,1505.725886,0.431397873,0.475476882,65.93414702
9/15/2021,0,48176.34766,47634.41992,766.4015512,2.277297787,1.35434783,100
9/16/2021,0,47783.35938,47979.85352,277.8846784,2.076501846,2.176899817,73.38998921
9/17/2021,1,47267.51953,47525.43945,364.7538517,-0.114523571,0.980989138,0
9/18/2021,1,48278.36328,47772.94141,714.7744703,-0.21608989,-0.165306731,66.21173857
9/19/2021,1,47260.21875,47769.29102,719.9369021,0.255891969,0.01990104,49.82008814
9/20/2021,0,42843.80078,45052.00977,3122.879094,-2.931250279,-1.337679155,0
9/21/2021,0,40693.67578,41768.73828,1520.367968,-6.701680595,-4.816465437,0
9/22/2021,0,43574.50781,42134.0918,2037.055865,-3.34676963,-5.024225112,57.26210766
9/23/2021,0,44895.09766,44234.80273,933.7980332,2.867398742,-0.239685444,100
9/24/2021,0,42839.75,43867.42383,1453.350265,2.015466842,2.441432792,39.11772192
9/25/2021,0,42716.59375,42778.17187,87.08461952,-1.674038689,0.170714076,0
9/26/2021,0,43208.53906,42962.56641,347.8578668,-1.042102411,-1.35807055,79.97790001
9/27/2021,0,42235.73047,42722.13477,687.8795536,-0.065540243,-0.553821327,33.5855266
9/28/2021,0,41034.54297,41635.13672,849.3678267,-1.569108425,-0.817324334,0
9/29/2021,0,41564.36328,41299.45312,374.6395354,-1.693233461,-1.631170943,30.60762108
9/30/2021,1,43790.89453,42677.62891,1574.395345,1.236458298,-0.228387582,100
10/1/2021,1,48116.94141,45953.91797,3058.977081,5.334424086,3.285441192,100
10/2/2021,1,47711.48828,47914.21484,286.6986541,5.780416559,5.557420323,91.43076984
10/3/2021,1,48199.95313,47955.7207,345.3968036,2.13162649,3.956021525,54.64313963
10/4/2021,1,49112.90234,48656.42773,645.5525836,0.7685699,1.450098195,100
10/5/2021,1,51514.8125,50313.85742,1698.406959,2.399660977,1.584115439,100
10/6/2021,1,55361.44922,53438.13086,2719.982909,4.68360233,3.541631654,100
10/7/2021,1,53805.98438,54583.7168,1099.879739,4.070503448,4.377052889,71.20630137
10/8/2021,1,53967.84766,53886.91602,114.4546236,0.418155099,2.244329273,9.425297277
10/9/2021,1,54968.22266,54468.03516,707.3719462,-0.106079581,0.156037759,100
10/10/2021,1,54771.57813,54869.90039,139.0486814,0.903837026,0.398878723,83.57215351
10/11/2021,1,57484.78906,56128.18359,1918.529853,1.501089691,1.202463358,93.24212034
10/12/2021,1,56041.05859,56762.92383,1020.871605,1.695758798,1.598424244,65.26940537
10/13/2021,1,57401.09766,56721.07812,961.6928434,0.525386274,1.110572536,48.50751986
10/14/2021,1,57321.52344,57361.31055,56.26746916,0.524329229,0.524857751,94.47252821
10/15/2021,1,61593.94922,59457.73633,3021.061242,2.355557006,1.439943118,98.1715483
10/16/2021,1,60892.17969,61243.06445,496.2259942,3.272858954,2.81420798,85.89179783
10/17/2021,1,61553.61719,61222.89844,467.7069416,1.462672212,2.367765583,48.52069311
10/18/2021,1,62026.07813,61789.84766,334.0803324,0.444420272,0.953546242,100
10/19/2021,1,64261.99219,63144.03516,1581.029996,1.544732722,0.994576497,100
10/20/2021,1,65992.83594,65127.41406,1223.891353,2.62971826,2.087225491,100
10/21/2021,1,62210.17188,64101.50391,2674.74741,0.752457616,1.691087938,31.39278675
10/22/2021,1,60692.26563,61451.21875,1073.321803,-2.904277943,-1.075910163,0
10/23/2021,1,61393.61719,61042.94141,495.9304462,-2.444025775,-2.674151859,31.60297821
10/24/2021,1,60930.83594,61162.22656,327.2357601,-0.235693717,-1.339859746,60.24669653
10/25/2021,1,63039.82422,61985.33008,1491.279915,0.765993589,0.265149936,82.0053374
10/26/2021,0,60363.79297,61701.80859,1892.239844,0.439170039,0.602581814,44.0748103
10/27/2021,0,58482.38672,59423.08984,1330.355118,-2.110430427,-0.835630194,0
10/28/2021,0,60622.13672,59552.26172,1513.031735,-1.772762654,-1.94159654,53.21230678
10/29/2021,0,62227.96484,61425.05078,1135.491957,1.656592255,-0.0580852,100
10/30/2021,0,61888.83203,62058.39844,239.8031118,2.060787036,1.858689645,82.56351547
10/31/2021,0,61318.95703,61603.89453,402.9624769,0.145367213,1.103077125,0
11/1/2021,1,61004.40625,61161.68164,222.4209903,-0.727735931,-0.291184359,0
11/2/2021,1,63226.40234,62115.4043,1571.188506,0.413443796,-0.157146067,87.59925219
11/3/2021,1,62970.04688,63098.22461,181.2706905,1.558461637,0.985952717,89.65621049
11/4/2021,0,61452.23047,62211.13867,1073.258273,0.077002362,0.817732,0
11/5/2021,1,61125.67578,61288.95312,230.9090343,-1.454548224,-0.688772931,0
11/6/2021,1,61527.48047,61326.57812,284.1188196,-0.716024685,-1.085286454,55.16571918
11/7/2021,1,63326.98828,62427.23437,1272.444177,0.920074626,0.102024971,100
11/8/2021,1,67566.82813,65446.9082,2998.019505,3.250151272,2.085112949,100
11/9/2021,1,66971.82813,67269.32812,420.7285348,3.733401762,3.491776517,87.69349101
11/10/2021,1,64995.23047,65983.5293,1397.665606,0.408292861,2.070847312,0
11/11/2021,1,64949.96094,64972.5957,32.01039235,-1.736765736,-0.664236437,0
11/12/2021,1,64155.94141,64552.95117,561.4565955,-1.09592209,-1.416343913,0
11/13/2021,1,64469.52734,64312.73437,221.7387432,-0.510391495,-0.803156792,28.31206115
11/14/2021,1,65466.83984,64968.18359,705.2064317,0.320590476,-0.094900509,100
11/15/2021,1,63557.87109,64512.35547,1349.844748,0.154955137,0.237772806,34.31576005
